review_id,user_id,restaurant_id,rating,comment,created_at
635,93,8,5,Đóng gói cẩn thận sạch sẽ,2026-05-18 23:10:01.300168
636,45,4,4,Hơi ít so với hình nhưng ngon,2026-05-15 19:42:01.300168
637,5,4,3,"Ăn vừa vị, giá cả hợp lý",2026-05-11 19:53:01.300168
638,32,3,5,"Ăn vừa vị, giá cả hợp lý",2026-05-05 21:27:01.300168
639,9,8,3,Đóng gói cẩn thận sạch sẽ,2026-05-07 07:54:01.300168
640,5,7,4,Đóng gói cẩn thận sạch sẽ,2026-04-28 04:41:01.300168
641,77,5,4,"Ăn vừa vị, giá cả hợp lý",2026-04-20 05:32:01.300168
642,45,5,3,"Giao siêu nhanh, shipper dễ thương",2026-05-07 19:20:01.300168
643,47,8,4,Đóng gói cẩn thận sạch sẽ,2026-05-10 10:32:01.300168
644,64,1,4,"Ăn vừa vị, giá cả hợp lý",2026-05-09 14:43:01.300168
645,39,9,5,Đóng gói cẩn thận sạch sẽ,2026-05-11 04:35:01.300168
646,6,4,4,Đồ ăn nóng hổi ngon miệng,2026-05-18 21:43:01.300168
647,88,3,4,Đồ ăn nóng hổi ngon miệng,2026-05-10 10:34:01.300168
648,44,3,5,"Ăn vừa vị, giá cả hợp lý",2026-05-03 23:22:01.300168
649,20,6,4,"Giao siêu nhanh, shipper dễ thương",2026-04-24 01:15:01.300168
650,33,7,5,"Giao siêu nhanh, shipper dễ thương",2026-05-01 07:43:01.300168
651,65,5,5,Đóng gói cẩn thận sạch sẽ,2026-04-27 06:21:01.300168
652,68,9,3,"Giao siêu nhanh, shipper dễ thương",2026-05-11 03:24:01.300168
653,50,10,4,Đóng gói cẩn thận sạch sẽ,2026-04-29 10:59:01.300168
654,68,8,4,Đồ ăn nóng hổi ngon miệng,2026-05-09 17:39:01.300168
655,43,5,4,"Ăn vừa vị, giá cả hợp lý",2026-04-27 16:39:01.300168
656,71,8,5,"Ăn vừa vị, giá cả hợp lý",2026-05-02 03:48:01.300168
657,43,1,5,"Ăn vừa vị, giá cả hợp lý",2026-05-07 02:01:01.300168
658,85,10,4,Hơi ít so với hình nhưng ngon,2026-04-27 15:29:01.300168
659,23,8,4,Hơi ít so với hình nhưng ngon,2026-05-11 15:58:01.300168
660,48,4,4,Đồ ăn nóng hổi ngon miệng,2026-04-20 06:48:01.300168
661,15,4,5,"Ăn vừa vị, giá cả hợp lý",2026-04-25 04:10:01.300168
662,72,3,5,Đóng gói cẩn thận sạch sẽ,2026-05-05 06:45:01.300168
663,63,4,4,"Giao siêu nhanh, shipper dễ thương",2026-05-03 10:24:01.300168
664,40,6,4,Đóng gói cẩn thận sạch sẽ,2026-04-22 17:15:01.300168
665,85,4,5,"Giao siêu nhanh, shipper dễ thương",2026-05-08 02:50:01.300168
666,73,9,4,"Ăn vừa vị, giá cả hợp lý",2026-04-21 16:57:01.300168
667,92,10,4,Hơi ít so với hình nhưng ngon,2026-05-17 22:00:01.300168
668,72,7,5,"Ăn vừa vị, giá cả hợp lý",2026-04-23 22:43:01.300168
669,98,8,4,Đóng gói cẩn thận sạch sẽ,2026-05-09 08:30:01.300168
670,75,3,4,Đồ ăn nóng hổi ngon miệng,2026-05-11 12:55:01.300168
671,82,3,3,Đóng gói cẩn thận sạch sẽ,2026-05-14 11:03:01.300168
672,91,4,4,"Giao siêu nhanh, shipper dễ thương",2026-05-04 16:06:01.300168
673,80,7,5,Hơi ít so với hình nhưng ngon,2026-05-11 19:10:01.300168
674,86,2,4,"Giao siêu nhanh, shipper dễ thương",2026-05-17 12:51:01.300168
675,14,1,4,"Ăn vừa vị, giá cả hợp lý",2026-05-11 18:23:01.300168
676,46,3,4,"Ăn vừa vị, giá cả hợp lý",2026-05-08 15:06:01.300168
677,28,1,4,"Ăn vừa vị, giá cả hợp lý",2026-04-20 16:21:01.300168
678,59,9,4,Đóng gói cẩn thận sạch sẽ,2026-05-16 03:03:01.300168
679,3,3,4,Đóng gói cẩn thận sạch sẽ,2026-04-30 09:26:01.300168
680,81,2,5,Đóng gói cẩn thận sạch sẽ,2026-04-19 19:20:01.300168
681,26,7,5,Đồ ăn nóng hổi ngon miệng,2026-05-09 03:43:01.300168
682,71,4,3,Đóng gói cẩn thận sạch sẽ,2026-05-09 14:21:01.300168
683,12,9,5,Đồ ăn nóng hổi ngon miệng,2026-05-04 18:27:01.300168
684,29,1,4,"Giao siêu nhanh, shipper dễ thương",2026-05-02 06:59:01.300168
685,69,8,3,Đóng gói cẩn thận sạch sẽ,2026-05-14 11:15:01.300168
686,31,1,5,"Ăn vừa vị, giá cả hợp lý",2026-04-25 14:21:01.300168
687,56,6,4,Hơi ít so với hình nhưng ngon,2026-05-05 09:29:01.300168
688,9,10,5,Đóng gói cẩn thận sạch sẽ,2026-05-12 16:48:01.300168
689,97,8,3,Đóng gói cẩn thận sạch sẽ,2026-04-25 20:56:01.300168
690,62,5,4,Đóng gói cẩn thận sạch sẽ,2026-04-27 04:31:01.300168
691,97,7,4,Đóng gói cẩn thận sạch sẽ,2026-04-23 15:48:01.300168
692,21,3,5,Đồ ăn nóng hổi ngon miệng,2026-05-10 12:42:01.300168
693,42,6,3,"Ăn vừa vị, giá cả hợp lý",2026-04-24 02:25:01.300168
694,53,9,5,Đồ ăn nóng hổi ngon miệng,2026-05-18 16:09:01.300168
695,61,7,3,Đồ ăn nóng hổi ngon miệng,2026-05-15 22:18:01.300168
696,88,4,5,"Giao siêu nhanh, shipper dễ thương",2026-05-02 19:46:01.300168
697,27,3,5,Hơi ít so với hình nhưng ngon,2026-05-16 00:01:01.300168
698,22,1,5,"Ăn vừa vị, giá cả hợp lý",2026-04-30 08:59:01.300168
699,60,7,5,Đóng gói cẩn thận sạch sẽ,2026-05-06 22:55:01.300168
700,3,10,4,"Ăn vừa vị, giá cả hợp lý",2026-05-04 08:01:01.300168
701,31,4,4,"Ăn vừa vị, giá cả hợp lý",2026-05-05 05:19:01.300168
702,59,4,4,Hơi ít so với hình nhưng ngon,2026-05-19 17:29:01.300168
703,95,7,4,Đóng gói cẩn thận sạch sẽ,2026-05-10 08:18:01.300168
704,86,4,3,Đồ ăn nóng hổi ngon miệng,2026-05-03 20:47:01.300168
705,42,9,4,Đóng gói cẩn thận sạch sẽ,2026-05-17 11:27:01.300168
706,49,8,5,"Ăn vừa vị, giá cả hợp lý",2026-04-30 10:54:01.300168
707,94,2,5,Hơi ít so với hình nhưng ngon,2026-05-02 18:13:01.300168
708,55,7,4,"Ăn vừa vị, giá cả hợp lý",2026-05-17 18:58:01.300168
709,65,9,4,"Giao siêu nhanh, shipper dễ thương",2026-05-08 10:33:01.300168
710,77,7,5,"Ăn vừa vị, giá cả hợp lý",2026-05-14 07:55:01.300168
711,46,2,4,Đóng gói cẩn thận sạch sẽ,2026-04-27 21:22:01.300168
712,36,9,5,"Giao siêu nhanh, shipper dễ thương",2026-05-12 17:58:01.300168
713,46,6,5,"Giao siêu nhanh, shipper dễ thương",2026-05-15 23:48:01.300168
714,94,4,4,Đồ ăn nóng hổi ngon miệng,2026-04-25 14:28:01.300168
715,50,6,4,Hơi ít so với hình nhưng ngon,2026-05-03 00:27:01.300168
716,29,3,4,"Giao siêu nhanh, shipper dễ thương",2026-05-02 16:45:01.300168
717,26,6,4,"Ăn vừa vị, giá cả hợp lý",2026-04-24 03:47:01.300168
718,68,9,4,"Giao siêu nhanh, shipper dễ thương",2026-04-30 14:32:01.300168
719,57,8,4,Đóng gói cẩn thận sạch sẽ,2026-05-08 10:38:01.300168
720,49,7,4,Hơi ít so với hình nhưng ngon,2026-05-08 14:59:01.300168
721,52,8,3,Đóng gói cẩn thận sạch sẽ,2026-05-12 19:32:01.300168
722,66,1,5,"Ăn vừa vị, giá cả hợp lý",2026-04-25 04:12:01.300168
723,96,10,4,Đồ ăn nóng hổi ngon miệng,2026-05-09 10:36:01.300168
724,69,9,4,"Giao siêu nhanh, shipper dễ thương",2026-04-29 00:44:01.300168
725,3,7,4,Đồ ăn nóng hổi ngon miệng,2026-05-01 17:47:01.300168
726,53,10,4,Đóng gói cẩn thận sạch sẽ,2026-05-03 18:18:01.300168
727,61,2,4,"Ăn vừa vị, giá cả hợp lý",2026-05-19 14:22:01.300168
728,46,7,3,"Giao siêu nhanh, shipper dễ thương",2026-05-04 20:42:01.300168
729,77,6,5,"Giao siêu nhanh, shipper dễ thương",2026-04-25 05:15:01.300168
730,93,6,4,Hơi ít so với hình nhưng ngon,2026-05-07 05:59:01.300168
731,80,2,4,Hơi ít so với hình nhưng ngon,2026-05-05 05:10:01.300168
732,65,5,3,"Ăn vừa vị, giá cả hợp lý",2026-05-09 13:50:01.300168
733,2,4,4,"Ăn vừa vị, giá cả hợp lý",2026-04-30 07:45:01.300168
734,23,4,4,Hơi ít so với hình nhưng ngon,2026-04-22 08:43:01.300168
735,87,5,5,Hơi ít so với hình nhưng ngon,2026-04-20 13:47:01.300168
736,55,1,3,"Ăn vừa vị, giá cả hợp lý",2026-04-22 14:13:01.300168
737,94,4,4,"Giao siêu nhanh, shipper dễ thương",2026-05-04 21:00:01.300168
738,43,1,5,Hơi ít so với hình nhưng ngon,2026-04-25 13:25:01.300168
739,100,2,4,"Giao siêu nhanh, shipper dễ thương",2026-05-17 21:33:01.300168
740,66,1,4,"Giao siêu nhanh, shipper dễ thương",2026-04-24 22:59:01.300168
741,71,7,3,"Ăn vừa vị, giá cả hợp lý",2026-04-30 14:54:01.300168
742,95,8,4,"Ăn vừa vị, giá cả hợp lý",2026-05-16 23:53:01.300168
743,90,1,5,"Ăn vừa vị, giá cả hợp lý",2026-05-11 16:42:01.300168
744,8,7,4,Đồ ăn nóng hổi ngon miệng,2026-05-06 16:38:01.300168
745,82,1,3,Đồ ăn nóng hổi ngon miệng,2026-04-24 15:40:01.300168
746,79,7,4,"Giao siêu nhanh, shipper dễ thương",2026-04-25 19:08:01.300168
747,18,1,4,Hơi ít so với hình nhưng ngon,2026-04-26 02:47:01.300168
748,95,6,4,"Ăn vừa vị, giá cả hợp lý",2026-05-12 06:17:01.300168
749,44,6,4,"Ăn vừa vị, giá cả hợp lý",2026-05-12 16:19:01.300168
750,55,10,4,"Giao siêu nhanh, shipper dễ thương",2026-05-12 05:34:01.300168
751,63,7,5,"Ăn vừa vị, giá cả hợp lý",2026-05-12 09:58:01.300168
752,100,2,5,"Ăn vừa vị, giá cả hợp lý",2026-05-02 15:58:01.300168
753,40,7,3,"Giao siêu nhanh, shipper dễ thương",2026-05-07 09:34:01.300168
754,35,10,4,"Ăn vừa vị, giá cả hợp lý",2026-05-07 15:30:01.300168
755,72,3,4,Hơi ít so với hình nhưng ngon,2026-05-01 22:02:01.300168
756,21,10,5,Đóng gói cẩn thận sạch sẽ,2026-05-14 14:36:01.300168
757,90,4,4,"Giao siêu nhanh, shipper dễ thương",2026-04-30 16:41:01.300168
758,55,7,3,"Ăn vừa vị, giá cả hợp lý",2026-04-22 08:57:01.300168
759,54,2,5,Hơi ít so với hình nhưng ngon,2026-05-06 11:09:01.300168
760,100,7,5,Đồ ăn nóng hổi ngon miệng,2026-04-20 12:32:01.300168
761,100,7,4,Đồ ăn nóng hổi ngon miệng,2026-05-06 15:00:01.300168
762,57,2,3,"Ăn vừa vị, giá cả hợp lý",2026-05-03 12:22:01.300168
763,91,2,3,"Giao siêu nhanh, shipper dễ thương",2026-04-26 20:27:01.300168
764,79,7,3,Đóng gói cẩn thận sạch sẽ,2026-04-27 22:48:01.300168
765,88,1,4,Đồ ăn nóng hổi ngon miệng,2026-04-23 14:15:01.300168
766,35,3,4,"Giao siêu nhanh, shipper dễ thương",2026-05-16 10:48:01.300168
767,71,1,4,"Giao siêu nhanh, shipper dễ thương",2026-05-02 05:50:01.300168
768,95,8,4,Đóng gói cẩn thận sạch sẽ,2026-05-13 21:31:01.300168
769,99,5,5,Hơi ít so với hình nhưng ngon,2026-04-22 20:24:01.300168
770,91,3,5,Đồ ăn nóng hổi ngon miệng,2026-04-21 21:03:01.300168
771,6,3,5,Hơi ít so với hình nhưng ngon,2026-05-13 05:26:01.300168
772,29,8,4,"Giao siêu nhanh, shipper dễ thương",2026-05-09 19:07:01.300168
773,15,8,3,Đồ ăn nóng hổi ngon miệng,2026-04-27 08:08:01.300168
774,44,2,5,Đóng gói cẩn thận sạch sẽ,2026-05-14 14:02:01.300168
775,47,9,4,"Ăn vừa vị, giá cả hợp lý",2026-05-06 06:36:01.300168
776,59,8,5,"Ăn vừa vị, giá cả hợp lý",2026-04-22 03:58:01.300168
777,70,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-13 12:42:01.300168
778,30,9,3,Hơi ít so với hình nhưng ngon,2026-05-06 07:14:01.300168
779,48,10,5,"Giao siêu nhanh, shipper dễ thương",2026-05-16 16:48:01.300168
780,97,6,5,Hơi ít so với hình nhưng ngon,2026-04-26 00:51:01.300168
781,17,8,5,Hơi ít so với hình nhưng ngon,2026-05-09 02:21:01.300168
782,95,2,4,Đóng gói cẩn thận sạch sẽ,2026-04-23 03:38:01.300168
783,16,9,5,Hơi ít so với hình nhưng ngon,2026-05-11 05:27:01.300168
784,59,6,3,Đóng gói cẩn thận sạch sẽ,2026-05-15 03:54:01.300168
785,98,5,5,"Giao siêu nhanh, shipper dễ thương",2026-04-26 14:57:01.300168
786,9,10,5,"Ăn vừa vị, giá cả hợp lý",2026-05-08 00:44:01.300168
787,36,2,4,Đồ ăn nóng hổi ngon miệng,2026-05-18 12:32:01.300168
788,41,2,3,Đồ ăn nóng hổi ngon miệng,2026-05-14 06:29:01.300168
789,60,1,4,Đóng gói cẩn thận sạch sẽ,2026-05-11 09:27:01.300168
790,21,7,4,"Giao siêu nhanh, shipper dễ thương",2026-04-19 21:35:01.300168
791,46,9,5,"Ăn vừa vị, giá cả hợp lý",2026-04-28 06:02:01.300168
792,18,8,5,Đồ ăn nóng hổi ngon miệng,2026-04-21 13:42:01.300168
793,84,7,4,Đồ ăn nóng hổi ngon miệng,2026-04-30 02:49:01.300168
794,56,4,3,"Giao siêu nhanh, shipper dễ thương",2026-05-18 08:48:01.300168
795,53,2,3,Hơi ít so với hình nhưng ngon,2026-05-02 20:06:01.300168
796,31,9,4,"Giao siêu nhanh, shipper dễ thương",2026-04-22 05:13:01.300168
797,70,5,4,"Ăn vừa vị, giá cả hợp lý",2026-05-18 23:33:01.300168
798,70,6,4,Đóng gói cẩn thận sạch sẽ,2026-05-09 23:09:01.300168
799,75,7,4,Đồ ăn nóng hổi ngon miệng,2026-05-13 23:39:01.300168
800,54,4,4,Đồ ăn nóng hổi ngon miệng,2026-05-14 02:54:01.300168
801,58,5,3,Hơi ít so với hình nhưng ngon,2026-05-18 11:12:01.300168
802,43,9,5,Đồ ăn nóng hổi ngon miệng,2026-05-19 05:35:01.300168
803,36,10,5,Hơi ít so với hình nhưng ngon,2026-05-04 07:36:01.300168
804,92,1,5,Đóng gói cẩn thận sạch sẽ,2026-05-10 09:14:01.300168
805,86,6,3,"Ăn vừa vị, giá cả hợp lý",2026-04-27 22:21:01.300168
806,12,5,5,Đóng gói cẩn thận sạch sẽ,2026-05-11 17:45:01.300168
807,9,10,5,Hơi ít so với hình nhưng ngon,2026-05-16 16:45:01.300168
808,76,5,4,Đóng gói cẩn thận sạch sẽ,2026-05-17 14:24:01.300168
809,55,6,3,"Ăn vừa vị, giá cả hợp lý",2026-05-18 12:53:01.300168
810,78,1,5,Hơi ít so với hình nhưng ngon,2026-05-04 20:19:01.300168
811,79,8,4,"Ăn vừa vị, giá cả hợp lý",2026-04-24 20:56:01.300168
812,81,9,4,Đồ ăn nóng hổi ngon miệng,2026-05-11 19:51:01.300168
813,74,3,4,Đồ ăn nóng hổi ngon miệng,2026-04-25 04:18:01.300168
814,31,2,4,"Giao siêu nhanh, shipper dễ thương",2026-04-22 16:21:01.300168
815,26,4,5,"Giao siêu nhanh, shipper dễ thương",2026-05-12 06:30:01.300168
816,89,3,3,"Giao siêu nhanh, shipper dễ thương",2026-04-29 09:46:01.300168
817,81,6,5,"Giao siêu nhanh, shipper dễ thương",2026-05-09 05:08:01.300168
818,89,2,4,"Giao siêu nhanh, shipper dễ thương",2026-04-28 16:07:01.300168
819,56,2,4,"Giao siêu nhanh, shipper dễ thương",2026-04-26 17:04:01.300168
820,65,2,4,"Giao siêu nhanh, shipper dễ thương",2026-05-07 21:13:01.300168
821,35,9,5,Hơi ít so với hình nhưng ngon,2026-05-05 18:26:01.300168
822,100,7,4,"Ăn vừa vị, giá cả hợp lý",2026-05-12 11:45:01.300168
823,48,1,5,Hơi ít so với hình nhưng ngon,2026-04-28 09:53:01.300168
824,14,6,5,"Ăn vừa vị, giá cả hợp lý",2026-04-26 22:09:01.300168
825,72,1,5,Đóng gói cẩn thận sạch sẽ,2026-05-02 10:52:01.300168
826,94,7,3,Đồ ăn nóng hổi ngon miệng,2026-05-03 09:27:01.300168
827,89,2,4,Đồ ăn nóng hổi ngon miệng,2026-04-26 13:42:01.300168
828,75,7,5,Hơi ít so với hình nhưng ngon,2026-05-04 15:26:01.300168
829,65,2,5,"Ăn vừa vị, giá cả hợp lý",2026-04-22 19:18:01.300168
830,50,8,5,Đồ ăn nóng hổi ngon miệng,2026-04-27 10:53:01.300168
831,78,9,5,Đóng gói cẩn thận sạch sẽ,2026-05-10 23:07:01.300168
832,70,3,4,"Giao siêu nhanh, shipper dễ thương",2026-05-14 14:32:01.300168
833,25,1,4,"Giao siêu nhanh, shipper dễ thương",2026-04-21 00:00:01.300168
834,35,10,4,Đồ ăn nóng hổi ngon miệng,2026-05-03 02:06:01.300168
835,64,8,3,"Giao siêu nhanh, shipper dễ thương",2026-05-19 02:08:01.300168
836,27,10,5,"Giao siêu nhanh, shipper dễ thương",2026-04-25 02:44:01.300168
837,58,3,4,Hơi ít so với hình nhưng ngon,2026-05-17 02:34:01.300168
838,76,7,5,Đồ ăn nóng hổi ngon miệng,2026-04-19 23:57:01.300168
839,5,5,5,Đóng gói cẩn thận sạch sẽ,2026-04-24 19:46:01.300168
840,67,8,3,"Giao siêu nhanh, shipper dễ thương",2026-05-16 01:06:01.300168
841,17,6,4,Đồ ăn nóng hổi ngon miệng,2026-04-23 14:43:01.300168
842,97,10,4,Hơi ít so với hình nhưng ngon,2026-04-19 20:06:01.300168
843,26,7,5,Hơi ít so với hình nhưng ngon,2026-05-15 20:46:01.300168
844,50,4,3,Hơi ít so với hình nhưng ngon,2026-05-19 07:54:01.300168
845,95,1,3,Đóng gói cẩn thận sạch sẽ,2026-05-05 03:30:01.300168
846,5,10,4,"Giao siêu nhanh, shipper dễ thương",2026-04-20 15:00:01.300168
847,6,5,3,"Ăn vừa vị, giá cả hợp lý",2026-05-16 01:18:01.300168
848,29,2,5,Đóng gói cẩn thận sạch sẽ,2026-05-04 02:36:01.300168
849,95,1,4,Hơi ít so với hình nhưng ngon,2026-04-24 19:33:01.300168
850,2,9,5,Đóng gói cẩn thận sạch sẽ,2026-05-19 01:51:01.300168
851,20,1,4,Hơi ít so với hình nhưng ngon,2026-05-13 02:28:01.300168
852,92,9,4,Đồ ăn nóng hổi ngon miệng,2026-04-23 12:52:01.300168
853,39,6,5,"Ăn vừa vị, giá cả hợp lý",2026-05-12 20:49:01.300168
854,81,4,4,Đồ ăn nóng hổi ngon miệng,2026-05-04 10:40:01.300168
855,17,6,5,"Ăn vừa vị, giá cả hợp lý",2026-05-11 20:06:01.300168
856,68,8,5,Hơi ít so với hình nhưng ngon,2026-04-24 02:04:01.300168
857,22,6,4,Đồ ăn nóng hổi ngon miệng,2026-04-23 12:17:01.300168
858,30,10,5,Hơi ít so với hình nhưng ngon,2026-04-24 21:36:01.300168
859,66,8,4,"Ăn vừa vị, giá cả hợp lý",2026-05-18 09:16:01.300168
860,40,10,4,Đồ ăn nóng hổi ngon miệng,2026-05-18 21:46:01.300168
861,72,9,4,Đồ ăn nóng hổi ngon miệng,2026-04-25 01:14:01.300168
862,62,1,4,Đóng gói cẩn thận sạch sẽ,2026-04-25 12:18:01.300168
863,88,9,3,"Giao siêu nhanh, shipper dễ thương",2026-05-16 17:36:01.300168
864,78,10,4,Đóng gói cẩn thận sạch sẽ,2026-05-19 02:20:01.300168
865,47,2,4,"Ăn vừa vị, giá cả hợp lý",2026-04-28 04:32:01.300168
866,69,1,3,Đồ ăn nóng hổi ngon miệng,2026-05-07 11:34:01.300168
867,15,9,5,"Ăn vừa vị, giá cả hợp lý",2026-05-05 01:07:01.300168
868,64,7,4,"Ăn vừa vị, giá cả hợp lý",2026-05-02 09:15:01.300168
869,80,10,3,Hơi ít so với hình nhưng ngon,2026-05-08 20:44:01.300168
870,4,3,4,Đồ ăn nóng hổi ngon miệng,2026-04-28 10:22:01.300168
871,77,9,5,Hơi ít so với hình nhưng ngon,2026-05-01 05:13:01.300168
872,30,1,5,Đóng gói cẩn thận sạch sẽ,2026-05-16 08:39:01.300168
873,51,3,3,Đóng gói cẩn thận sạch sẽ,2026-05-12 10:00:01.300168
874,60,2,4,Đóng gói cẩn thận sạch sẽ,2026-04-27 01:14:01.300168
875,75,1,5,Đóng gói cẩn thận sạch sẽ,2026-05-07 09:14:01.300168
876,53,8,4,"Ăn vừa vị, giá cả hợp lý",2026-04-28 08:14:01.300168
877,67,2,5,Đóng gói cẩn thận sạch sẽ,2026-05-14 11:19:01.300168
878,51,7,5,"Ăn vừa vị, giá cả hợp lý",2026-05-11 18:40:01.300168
879,77,6,4,Đồ ăn nóng hổi ngon miệng,2026-04-23 04:44:01.300168
880,77,10,4,Hơi ít so với hình nhưng ngon,2026-04-21 08:10:01.300168
881,16,1,4,Đồ ăn nóng hổi ngon miệng,2026-05-09 11:23:01.300168
882,75,9,5,"Ăn vừa vị, giá cả hợp lý",2026-05-16 04:20:01.300168
883,79,4,3,Hơi ít so với hình nhưng ngon,2026-05-03 20:13:01.300168
884,19,7,5,"Ăn vừa vị, giá cả hợp lý",2026-04-26 16:43:01.300168
885,22,3,4,"Giao siêu nhanh, shipper dễ thương",2026-05-11 09:42:01.300168
886,26,5,3,Hơi ít so với hình nhưng ngon,2026-04-23 12:00:01.300168
887,42,8,4,Hơi ít so với hình nhưng ngon,2026-05-03 11:56:01.300168
888,70,1,3,Đồ ăn nóng hổi ngon miệng,2026-04-20 02:32:01.300168
889,85,7,4,Đồ ăn nóng hổi ngon miệng,2026-04-30 22:20:01.300168
890,56,2,5,"Giao siêu nhanh, shipper dễ thương",2026-04-21 22:06:01.300168
891,34,7,4,Hơi ít so với hình nhưng ngon,2026-04-20 06:05:01.300168
892,21,1,5,Hơi ít so với hình nhưng ngon,2026-05-05 11:39:01.300168
893,81,2,3,Hơi ít so với hình nhưng ngon,2026-04-28 12:03:01.300168
894,90,10,4,Hơi ít so với hình nhưng ngon,2026-05-05 12:35:01.300168
895,41,8,5,Đóng gói cẩn thận sạch sẽ,2026-05-10 03:11:01.300168
896,87,4,4,"Ăn vừa vị, giá cả hợp lý",2026-05-16 02:37:01.300168
897,5,10,4,"Ăn vừa vị, giá cả hợp lý",2026-04-29 10:15:01.300168
898,98,8,4,"Ăn vừa vị, giá cả hợp lý",2026-05-07 14:49:01.300168
899,22,6,4,"Giao siêu nhanh, shipper dễ thương",2026-04-22 00:55:01.300168
900,35,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-13 01:37:01.300168
901,44,9,4,Hơi ít so với hình nhưng ngon,2026-04-30 22:05:01.300168
902,52,8,4,Đồ ăn nóng hổi ngon miệng,2026-05-01 16:29:01.300168
903,93,9,5,Hơi ít so với hình nhưng ngon,2026-04-30 22:50:01.300168
904,78,9,5,"Ăn vừa vị, giá cả hợp lý",2026-04-24 15:34:01.300168
905,86,9,5,"Ăn vừa vị, giá cả hợp lý",2026-05-05 21:23:01.300168
906,80,9,4,Đóng gói cẩn thận sạch sẽ,2026-04-21 16:38:01.300168
907,38,1,4,"Giao siêu nhanh, shipper dễ thương",2026-05-15 18:06:01.300168
908,44,9,4,Đồ ăn nóng hổi ngon miệng,2026-05-05 21:53:01.300168
909,82,9,4,"Ăn vừa vị, giá cả hợp lý",2026-05-01 01:44:01.300168
910,96,2,4,"Ăn vừa vị, giá cả hợp lý",2026-04-21 08:18:01.300168
911,82,2,4,Đóng gói cẩn thận sạch sẽ,2026-04-30 20:52:01.300168
912,13,5,3,Đồ ăn nóng hổi ngon miệng,2026-05-12 04:49:01.300168
913,97,7,5,"Ăn vừa vị, giá cả hợp lý",2026-05-15 19:14:01.300168
914,69,10,4,"Ăn vừa vị, giá cả hợp lý",2026-04-21 06:31:01.300168
915,21,9,5,Hơi ít so với hình nhưng ngon,2026-05-02 06:56:01.300168
916,6,2,5,Đồ ăn nóng hổi ngon miệng,2026-05-03 04:33:01.300168
917,22,5,5,Hơi ít so với hình nhưng ngon,2026-04-29 16:18:01.300168
918,81,4,5,"Giao siêu nhanh, shipper dễ thương",2026-04-30 03:04:01.300168
919,33,3,5,Đồ ăn nóng hổi ngon miệng,2026-05-02 02:21:01.300168
920,20,2,3,"Giao siêu nhanh, shipper dễ thương",2026-05-04 06:10:01.300168
921,73,3,4,Hơi ít so với hình nhưng ngon,2026-05-10 00:57:01.300168
922,19,1,5,Đóng gói cẩn thận sạch sẽ,2026-05-02 14:01:01.300168
923,89,8,4,"Ăn vừa vị, giá cả hợp lý",2026-05-17 08:45:01.300168
924,32,3,5,Hơi ít so với hình nhưng ngon,2026-04-26 16:51:01.300168
925,19,5,4,"Giao siêu nhanh, shipper dễ thương",2026-05-12 22:00:01.300168
926,27,3,5,Đóng gói cẩn thận sạch sẽ,2026-05-01 04:31:01.300168
927,54,9,4,Hơi ít so với hình nhưng ngon,2026-04-26 02:45:01.300168
928,96,2,3,Đóng gói cẩn thận sạch sẽ,2026-05-08 03:41:01.300168
929,73,7,4,Đóng gói cẩn thận sạch sẽ,2026-05-06 13:23:01.300168
930,47,4,5,"Ăn vừa vị, giá cả hợp lý",2026-05-02 11:06:01.300168
931,36,3,3,"Ăn vừa vị, giá cả hợp lý",2026-05-10 13:32:01.300168
932,58,5,4,Đồ ăn nóng hổi ngon miệng,2026-05-02 16:51:01.300168
933,80,2,4,Đóng gói cẩn thận sạch sẽ,2026-05-17 08:58:01.300168
934,53,6,4,Hơi ít so với hình nhưng ngon,2026-05-02 16:51:01.300168
935,73,4,4,Đóng gói cẩn thận sạch sẽ,2026-04-25 21:58:01.300168
936,16,9,4,Đồ ăn nóng hổi ngon miệng,2026-05-01 10:27:01.300168
937,48,10,4,"Ăn vừa vị, giá cả hợp lý",2026-05-10 18:37:01.300168
938,10,3,3,"Ăn vừa vị, giá cả hợp lý",2026-05-14 06:55:01.300168
939,51,6,4,Hơi ít so với hình nhưng ngon,2026-05-19 04:25:01.300168
940,13,10,4,"Giao siêu nhanh, shipper dễ thương",2026-05-07 15:19:01.300168
941,66,9,5,Đồ ăn nóng hổi ngon miệng,2026-05-17 02:27:01.300168
942,22,10,3,Hơi ít so với hình nhưng ngon,2026-05-13 08:27:01.300168
943,24,1,3,Hơi ít so với hình nhưng ngon,2026-05-12 02:01:01.300168
944,54,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-14 03:45:01.300168
945,83,7,4,"Giao siêu nhanh, shipper dễ thương",2026-05-11 13:11:01.300168
946,62,7,4,"Ăn vừa vị, giá cả hợp lý",2026-05-11 14:03:01.300168
947,80,6,4,Đồ ăn nóng hổi ngon miệng,2026-05-14 19:01:01.300168
948,6,9,5,Đồ ăn nóng hổi ngon miệng,2026-05-14 14:38:01.300168
949,37,6,4,"Ăn vừa vị, giá cả hợp lý",2026-04-19 21:42:01.300168
950,48,1,4,"Ăn vừa vị, giá cả hợp lý",2026-05-18 03:08:01.300168
951,90,8,5,"Giao siêu nhanh, shipper dễ thương",2026-04-22 04:46:01.300168
